year,code,varroa,spores,cbpv_max,dwv_max,iapv_max,kbv_max,sbpv_max,abpv_max,dwv-b_max,lsv2_max,mkv_max,cbpv_prob,dwv_prob,iapv_prob,kbv_prob,sbpv_prob,abpv_prob,dwv-b_prob,lsv2_prob,mkv_prob,prevyearspores,prevyearvarroa,state
2016,ND,2.60037037037037,0.6948275862068966,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1724137931034483,0.9655172413793104,0.3103448275862069,0.10344827586206896,0.0,0.1724137931034483,1.0,0.3103448275862069,0.0,0.00625,0.77,North Dakota
2017,ND,2.077139139139139,0.6427702702702702,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.08333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.6948275862068966,2.60037037037037,North Dakota
2018,ND,3.2204166666666665,0.2916666666666667,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.08333333333333333,0.8333333333333334,0.25,0.08333333333333333,0.0,0.0,1.0,0.5416666666666666,0.0,0.6427702702702702,2.077139139139139,North Dakota
2019,ND,0.16333333333333333,0.7166666666666667,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.2916666666666667,3.2204166666666665,North Dakota
2020,ND,1.08125,0.3020833333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.5833333333333334,0.25,0.0,0.0,0.041666666666666664,1.0,0.375,0.0,0.7166666666666667,0.16333333333333333,North Dakota
2011,NE,2.9,0.048,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1472057823129252,2.443528911564626,Nebraska
2013,NE,1.4791666666666667,0.24583333333333335,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.08333333333333333,0.0,0.125,1.0,0.0,0.0,0.1472057823129252,2.443528911564626,Nebraska
2016,NE,1.4192857142857143,0.042857142857142864,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.07142857142857142,0.8571428571428571,0.32142857142857145,0.14285714285714285,0.0,0.35714285714285715,0.9285714285714286,0.6785714285714286,0.0,0.1472057823129252,2.443528911564626,Nebraska
2017,NE,2.3829166666666666,0.10416666666666667,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.041666666666666664,0.9166666666666666,0.375,0.08333333333333333,0.0,0.125,1.0,0.25,0.0,0.042857142857142864,1.4192857142857143,Nebraska
2018,NE,2.5837499999999998,0.12708333333333335,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.625,0.20833333333333334,0.08333333333333333,0.0,0.0,1.0,0.20833333333333334,0.0,0.10416666666666667,2.3829166666666666,Nebraska
2019,NE,3.5308333333333333,0.08541666666666668,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.20833333333333334,0.0,0.0,0.041666666666666664,1.0,0.20833333333333334,0.0,0.12708333333333335,2.5837499999999998,Nebraska
2020,NE,2.80875,0.3770833333333334,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.125,0.7083333333333334,0.5,0.0,0.0,0.041666666666666664,1.0,0.4583333333333333,0.0,0.08541666666666668,3.5308333333333333,Nebraska
2011,NH,7.300000000000001,0.8666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6287878787878788,6.356818181818182,New Hampshire
2012,NH,5.413636363636363,0.3909090909090909,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.045454545454545456,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8666666666666667,7.300000000000001,New Hampshire
2011,NJ,5.761904761904762,0.26666666666666666,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.047619047619047616,0.8571428571428571,0.09523809523809523,0.0,0.0,0.047619047619047616,1.0,0.0,0.0,0.1918402777777778,4.6737569444444444,New Jersey
2012,NJ,6.971428571428571,0.2777777777777778,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03571428571428571,1.0,0.07142857142857142,0.0,0.0,0.17857142857142858,1.0,0.0,0.0,0.26666666666666666,5.761904761904762,New Jersey
2013,NJ,6.064583333333334,0.16458333333333333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.9583333333333334,0.125,0.125,0.0,0.041666666666666664,1.0,0.125,0.0,0.2777777777777778,6.971428571428571,New Jersey
2014,NJ,3.633333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16458333333333333,6.064583333333334,New Jersey
2015,NJ,4.085333333333334,0.25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13333333333333333,0.9333333333333333,0.2,0.06666666666666667,0.0,0.23333333333333334,1.0,0.1,0.0,0.0,3.633333333333333,New Jersey
2016,NJ,5.92625,0.15625,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.125,1.0,0.25,0.08333333333333333,0.0,0.5416666666666666,0.75,0.08333333333333333,0.0,0.25,4.085333333333334,New Jersey
2017,NJ,4.560555555555556,0.19444444444444445,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2222222222222222,1.0,0.3333333333333333,0.1111111111111111,0.0,0.2777777777777778,0.9444444444444444,0.3333333333333333,0.0,0.15625,5.92625,New Jersey
2018,NJ,0.3866666666666667,0.225,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,1.0,0.5,0.0,0.19444444444444445,4.560555555555556,New Jersey
2011,NM,8.6,0.24166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10083333333333333,7.042416666666666,New Mexico
2012,NM,3.55,0.17500000000000002,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24166666666666667,8.6,New Mexico
2015,NM,12.5375,0.020833333333333332,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.041666666666666664,1.0,0.08333333333333333,0.041666666666666664,0.0,0.125,1.0,0.041666666666666664,0.0,0.10083333333333333,7.042416666666666,New Mexico
2016,NM,3.8358333333333334,0.04583333333333334,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.125,1.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.6666666666666666,0.041666666666666664,0.0,0.020833333333333332,12.5375,New Mexico
2017,NM,6.68875,0.020833333333333332,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.041666666666666664,0.875,0.125,0.041666666666666664,0.0,0.041666666666666664,0.8333333333333334,0.08333333333333333,0.0,0.04583333333333334,3.8358333333333334,New Mexico
2014,NV,6.508571428571429,0.10952380952380951,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.19047619047619047,1.0,0.3333333333333333,0.23809523809523808,0.0,0.19047619047619047,1.0,0.23809523809523808,0.0,0.11071808308650415,4.037806808688388,Nevada
2016,NV,2.9604999999999997,0.07142857142857142,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.047619047619047616,0.9523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.5714285714285714,0.9047619047619048,0.23809523809523808,0.0,0.11071808308650415,4.037806808688388,Nevada
2017,NV,1.868421052631579,0.14473684210526316,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5789473684210527,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,0.5789473684210527,0.6842105263157895,0.0,0.07142857142857142,2.9604999999999997,Nevada
2018,NV,3.1514285714285717,0.1863636363636364,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.045454545454545456,0.8636363636363636,0.045454545454545456,0.0,0.0,0.18181818181818182,0.9545454545454546,0.36363636363636365,0.0,0.14473684210526316,1.868421052631579,Nevada
2019,NV,1.7047619047619047,0.07857142857142857,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.047619047619047616,0.3333333333333333,0.19047619047619047,0.0,0.0,0.0,0.8095238095238095,0.47619047619047616,0.047619047619047616,0.1863636363636364,3.1514285714285717,Nevada
2020,NV,8.033157894736842,0.07368421052631578,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.631578947368421,0.10526315789473684,0.0,0.0,0.0,1.0,0.3684210526315789,0.0,0.07857142857142857,1.7047619047619047,Nevada
2010,NY,2.8225000000000002,0.06291666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.08333333333333333,1.0,0.0,0.0,0.2497142771589412,2.7882618577075102,New York
2011,NY,4.073913043478261,0.2608695652173913,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.043478260869565216,0.9130434782608695,0.13043478260869565,0.0,0.0,0.043478260869565216,1.0,0.0,0.0,0.06291666666666666,2.8225000000000002,New York
2012,NY,4.3500000000000005,0.2636363636363636,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,1.0,0.0,0.0,0.2608695652173913,4.073913043478261,New York
2013,NY,2.8230434782608698,0.765909090909091,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08695652173913043,0.9565217391304348,0.21739130434782608,0.21739130434782608,0.0,0.13043478260869565,1.0,0.2608695652173913,0.0,0.2636363636363636,4.3500000000000005,New York
2014,NY,2.5217391304347827,0.15217391304347827,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08695652173913043,0.782608695652174,0.30434782608695654,0.21739130434782608,0.0,0.13043478260869565,1.0,0.21739130434782608,0.0,0.765909090909091,2.8230434782608698,New York
2015,NY,1.7280000000000002,0.28800000000000003,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12,0.92,0.16,0.04,0.0,0.04,1.0,0.72,0.0,0.15217391304347827,2.5217391304347827,New York
2016,NY,2.6204347826086956,0.18043478260869564,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.21739130434782608,0.9565217391304348,0.2608695652173913,0.043478260869565216,0.0,0.08695652173913043,0.782608695652174,0.34782608695652173,0.0,0.28800000000000003,1.7280000000000002,New York
2017,NY,1.62375,0.15,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.9166666666666666,0.25,0.041666666666666664,0.0,0.20833333333333334,0.9583333333333334,0.5833333333333334,0.0,0.18043478260869564,2.6204347826086956,New York
2018,NY,2.532083333333333,0.08333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.7083333333333334,0.375,0.041666666666666664,0.0,0.2916666666666667,0.9166666666666666,0.20833333333333334,0.0,0.15,1.62375,New York
2019,NY,2.82,0.34791666666666665,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.20833333333333334,0.8333333333333334,0.2916666666666667,0.0,0.0,0.25,0.9583333333333334,0.20833333333333334,0.0,0.08333333333333333,2.532083333333333,New York
2020,NY,2.7554166666666666,0.19166666666666665,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.875,0.20833333333333334,0.0,0.0,0.16666666666666666,1.0,0.375,0.0,0.34791666666666665,2.82,New York
2011,OH,13.180000000000001,0.1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.11449257063387498,4.682996120626555,Ohio
2012,OH,6.691666666666666,0.26458333333333334,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.041666666666666664,1.0,0.041666666666666664,0.041666666666666664,0.0,0.20833333333333334,1.0,0.0,0.0,0.1,13.180000000000001,Ohio
2013,OH,2.6618181818181816,0.34318181818181814,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08695652173913043,0.9565217391304348,0.0,0.0,0.0,0.30434782608695654,1.0,0.0,0.0,0.26458333333333334,6.691666666666666,Ohio
2014,OH,4.858499999999999,0.02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,1.0,0.05,0.05,0.0,0.4,1.0,0.05,0.0,0.34318181818181814,2.6618181818181816,Ohio
2015,OH,3.7778260869565217,0.04130434782608696,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08695652173913043,1.0,0.21739130434782608,0.043478260869565216,0.0,0.43478260869565216,1.0,0.08695652173913043,0.0,0.02,4.858499999999999,Ohio
2016,OH,3.69,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04130434782608696,3.7778260869565217,Ohio
2017,OH,3.1045454545454545,0.03636363636363636,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.13636363636363635,0.045454545454545456,0.0,0.36363636363636365,0.7727272727272727,0.3181818181818182,0.0,0.0,3.69,Ohio
2018,OH,4.082608695652174,0.125,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.041666666666666664,0.9166666666666666,0.20833333333333334,0.041666666666666664,0.0,0.25,0.7916666666666666,0.25,0.0,0.03636363636363636,3.1045454545454545,Ohio
2019,OH,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.125,4.082608695652174,Ohio
2012,OK,5.828571428571429,0.2214285714285714,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.42857142857142855,1.0,0.0,0.0,0.19667226890756304,4.10387675070028,Oklahoma
2013,OK,3.9470588235294115,0.3205882352941177,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.058823529411764705,1.0,0.0,0.0,0.0,0.4117647058823529,1.0,0.0,0.0,0.2214285714285714,5.828571428571429,Oklahoma
2018,OK,2.536,0.048,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.68,0.08,0.0,0.0,0.28,0.8,0.08,0.0,0.19667226890756304,4.10387675070028,Oklahoma
2013,OR,7.428235294117647,0.09411764705882353,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,0.95,0.15,0.25,0.0,0.3,1.0,0.25,0.0,0.30273241799370865,3.4192930555573233,Oregon
2014,OR,4.033478260869565,0.03695652173913044,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8695652173913043,0.043478260869565216,0.043478260869565216,0.0,0.4782608695652174,1.0,0.34782608695652173,0.0,0.09411764705882353,7.428235294117647,Oregon
2016,OR,0.974375,1.0562500000000001,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1875,0.75,0.25,0.0,0.0,0.25,1.0,0.8125,0.0,0.30273241799370865,3.4192930555573233,Oregon
2017,OR,1.212857142857143,0.2833333333333333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.38095238095238093,0.6190476190476191,0.5714285714285714,0.19047619047619047,0.0,0.09523809523809523,0.9523809523809523,0.8095238095238095,0.0,1.0562500000000001,0.974375,Oregon
2018,OR,3.6624390243902436,0.2865853658536585,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.17073170731707318,0.7804878048780488,0.3170731707317073,0.04878048780487805,0.0,0.17073170731707318,1.0,0.4878048780487805,0.0,0.2833333333333333,1.212857142857143,Oregon
2019,OR,3.6736666666666666,0.24666666666666667,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.03333333333333333,0.6333333333333333,0.26666666666666666,0.0,0.0,0.16666666666666666,1.0,0.36666666666666664,0.0,0.2865853658536585,3.6624390243902436,Oregon
2020,OR,2.95,0.11521739130434783,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.08695652173913043,0.6956521739130435,0.2608695652173913,0.0,0.0,0.21739130434782608,1.0,0.4782608695652174,0.0,0.24666666666666667,3.6736666666666666,Oregon
2010,PA,4.3776,0.0872,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16,1.0,0.0,0.0,0.18683954060445596,3.69238046697387,Pennsylvania
2011,PA,4.976,0.20400000000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.04,1.0,0.0,0.0,0.0872,4.3776,Pennsylvania
2012,PA,7.6909090909090905,0.10454545454545454,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2727272727272727,0.0,0.0,0.5454545454545454,1.0,0.0,0.0,0.20400000000000001,4.976,Pennsylvania
2013,PA,3.902258064516129,0.3838709677419355,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03225806451612903,0.9354838709677419,0.03225806451612903,0.06451612903225806,0.0,0.12903225806451613,1.0,0.0967741935483871,0.0,0.10454545454545454,7.6909090909090905,Pennsylvania
2014,PA,4.518695652173913,0.12391304347826088,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.30434782608695654,1.0,0.08695652173913043,0.0,0.0,0.08695652173913043,1.0,0.17391304347826086,0.0,0.3838709677419355,3.902258064516129,Pennsylvania
2015,PA,3.5895652173913044,0.11739130434782609,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.08695652173913043,0.782608695652174,0.17391304347826086,0.0,0.0,0.043478260869565216,1.0,0.391304347826087,0.0,0.12391304347826088,4.518695652173913,Pennsylvania
2016,PA,2.463846153846154,0.4076923076923077,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.15384615384615385,0.8461538461538461,0.038461538461538464,0.0,0.0,0.2692307692307692,0.34615384615384615,0.2692307692307692,0.0,0.11739130434782609,3.5895652173913044,Pennsylvania
2017,PA,2.047894736842105,0.14473684210526316,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.15789473684210525,0.7368421052631579,0.21052631578947367,0.05263157894736842,0.0,0.05263157894736842,0.5789473684210527,0.47368421052631576,0.0,0.4076923076923077,2.463846153846154,Pennsylvania
2018,PA,2.866764705882353,0.13529411764705884,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14705882352941177,0.6176470588235294,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.7352941176470589,0.38235294117647056,0.0,0.14473684210526316,2.047894736842105,Pennsylvania
2019,PA,1.8408333333333333,0.1125,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4166666666666667,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.13529411764705884,2.866764705882353,Pennsylvania
2020,PA,2.341818181818182,0.2340909090909091,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.13636363636363635,0.6818181818181818,0.22727272727272727,0.0,0.0,0.045454545454545456,1.0,0.045454545454545456,0.0,0.1125,1.8408333333333333,Pennsylvania
2014,PR,7.735416666666667,0.4895833333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.7083333333333334,0.0,0.28740079365079363,5.15750992063492,
2015,PR,6.674166666666667,0.26875,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.4895833333333333,7.735416666666667,
2016,PR,6.170416666666667,0.18541666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.5,0.0,0.26875,6.674166666666667,
2017,PR,5.378333333333333,0.18541666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.5416666666666666,0.0,0.18541666666666667,6.170416666666667,
2018,PR,3.699583333333333,0.016666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.041666666666666664,0.0,0.5,0.041666666666666664,0.20833333333333334,0.0,0.18541666666666667,5.378333333333333,
2019,PR,1.2871428571428571,0.5785714285714285,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.0,0.016666666666666666,3.699583333333333,
2011,SC,4.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.23570227146042363,3.0600204570791525,South Carolina
2012,SC,4.913043478260869,0.42173913043478256,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,0.08695652173913043,1.0,1.0,0.0,0.0,4.4,South Carolina
2013,SC,2.8166666666666664,0.3854166666666667,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.20833333333333334,1.0,0.0,0.08333333333333333,0.0,0.16666666666666666,1.0,0.0,0.0,0.42173913043478256,4.913043478260869,South Carolina
2014,SC,3.603913043478261,0.3869565217391304,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.3854166666666667,2.8166666666666664,South Carolina
2015,SC,2.6125,0.018750000000000003,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.125,0.875,0.25,0.25,0.0,0.125,1.0,0.375,0.0,0.3869565217391304,3.603913043478261,South Carolina
2016,SC,2.70375,0.24687499999999998,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.9375,0.1875,0.0,0.0,0.0,1.0,0.6875,0.0,0.018750000000000003,2.6125,South Carolina
2017,SC,1.8129166666666665,0.16666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.9583333333333334,0.25,0.16666666666666666,0.0,0.041666666666666664,0.75,0.7083333333333334,0.0,0.24687499999999998,2.70375,South Carolina
2018,SC,2.248,0.17,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.16,0.72,0.24,0.04,0.0,0.04,0.88,0.68,0.0,0.16666666666666666,1.8129166666666665,South Carolina
2019,SC,3.0482608695652176,0.15869565217391304,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08695652173913043,0.6086956521739131,0.2608695652173913,0.0,0.0,0.0,0.9130434782608695,0.5217391304347826,0.0,0.17,2.248,South Carolina
2020,SC,2.441153846153846,0.40192307692307694,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.38461538461538464,0.9230769230769231,0.6153846153846154,0.038461538461538464,0.0,0.038461538461538464,0.9615384615384616,0.7692307692307693,0.0,0.15869565217391304,3.0482608695652176,South Carolina
2010,SD,4.3492,0.0096,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.92,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.22001188159575183,4.378406202985695,South Dakota
2011,SD,4.092,0.22399999999999998,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.84,0.08,0.0,0.0,0.04,1.0,0.0,0.0,0.0096,4.3492,South Dakota
2012,SD,7.233333333333333,0.05833333333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.041666666666666664,1.0,0.08333333333333333,0.0,0.0,0.375,1.0,0.0,0.0,0.22399999999999998,4.092,South Dakota
2013,SD,6.529166666666666,0.0625,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,1.0,0.0,0.0,0.05833333333333333,7.233333333333333,South Dakota
2014,SD,3.578148148148148,0.7925925925925926,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.7857142857142857,0.21428571428571427,0.03571428571428571,0.0,0.14285714285714285,1.0,0.35714285714285715,0.0,0.0625,6.529166666666666,South Dakota
2015,SD,2.3875,0.6984375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09375,0.84375,0.28125,0.0625,0.0,0.375,1.0,0.40625,0.0,0.7925925925925926,3.578148148148148,South Dakota
2016,SD,2.8983333333333334,0.0062499999999999995,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.7916666666666666,0.125,0.041666666666666664,0.0,0.375,0.7083333333333334,0.3333333333333333,0.0,0.6984375,2.3875,South Dakota
2017,SD,2.42875,0.075,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.875,0.16666666666666666,0.041666666666666664,0.0,0.125,1.0,0.041666666666666664,0.0,0.0062499999999999995,2.8983333333333334,South Dakota
2018,SD,6.75375,0.22708333333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.20833333333333334,0.8333333333333334,0.2916666666666667,0.0,0.0,0.20833333333333334,0.9166666666666666,0.125,0.0,0.075,2.42875,South Dakota
2019,SD,5.082631578947368,0.19736842105263158,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05263157894736842,0.6842105263157895,0.5789473684210527,0.05263157894736842,0.0,0.15789473684210525,0.8421052631578947,0.2631578947368421,0.0,0.22708333333333333,6.75375,South Dakota
2020,SD,2.8296551724137933,0.06896551724137931,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7931034482758621,0.27586206896551724,0.0,0.0,0.06896551724137931,1.0,0.1724137931034483,0.0,0.19736842105263158,5.082631578947368,South Dakota
2010,TN,7.1125,0.008125,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.625,0.125,0.0625,0.0,0.125,1.0,0.0,0.0,0.1139961777542811,3.742489861700131,Tennessee
2011,TN,6.2004761904761905,0.27142857142857146,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7619047619047619,0.047619047619047616,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.008125,7.1125,Tennessee
2012,TN,4.223076923076923,0.01153846153846154,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.15384615384615385,1.0,0.0,0.0,0.27142857142857146,6.2004761904761905,Tennessee
2013,TN,3.2617073170731703,0.33048780487804874,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.07317073170731707,0.8780487804878049,0.0975609756097561,0.04878048780487805,0.0,0.04878048780487805,1.0,0.0975609756097561,0.0,0.01153846153846154,4.223076923076923,Tennessee
