,State,Year,Prev Days with AQI,Prev Good Days,Prev Moderate Days,Prev Unhealthy for Sensitive Groups Days,Prev Unhealthy Days,Prev Very Unhealthy Days,Prev Hazardous Days,Prev Max AQI,Prev 90th Percentile AQI,Prev Median AQI,Prev Days CO,Prev Days NO2,Prev Days Ozone,Prev Days PM2.5,Prev Days PM10,5 Year Avg Days with AQI,5 Year Avg Good Days,5 Year Avg Moderate Days,5 Year Avg Unhealthy for Sensitive Groups Days,5 Year Avg Unhealthy Days,5 Year Avg Very Unhealthy Days,5 Year Avg Hazardous Days,5 Year Avg Max AQI,5 Year Avg 90th Percentile AQI,5 Year Avg Median AQI,5 Year Avg Days CO,5 Year Avg Days NO2,5 Year Avg Days Ozone,5 Year Avg Days PM2.5,5 Year Avg Days PM10
354,Illinois,2008.0,331.52,215.72,103.68,11.36,0.68,0.08,0.0,203,74.6,42.52,0.4,7.2,219.52,97.08,7.32,326.672,238.48000000000002,78.56,8.847999999999999,0.7279999999999999,0.05599999999999998,0.0,195.2,70.304,38.44,1.92,9.344,244.0,57.032,14.376
355,Illinois,2009.0,327.52,249.64,75.4,2.44,0.04,0.0,0.0,159,59.52,38.68,0.48,9.68,219.12,91.96,6.28,326.904,240.31199999999998,78.712,7.2399999999999975,0.5999999999999999,0.03999999999999999,0.0,185.8,67.71199999999999,38.648,1.616,9.168,238.048,65.6,12.472
356,Illinois,2010.0,327.72,250.44,75.4,1.72,0.12,0.04,0.0,202,58.0,37.76,0.76,5.52,218.84,98.72,3.88,327.12800000000004,238.0,81.61600000000001,6.863999999999999,0.5999999999999998,0.047999999999999994,0.0,190.8,67.304,38.983999999999995,1.184,8.392,231.856,75.73599999999998,9.96
357,Illinois,2011.0,327.64,241.92,81.2,4.4,0.12,0.0,0.0,156,63.4,40.24,1.8,4.4,228.04,87.0,6.4,327.35999999999996,241.536,80.72,4.839999999999998,0.23999999999999982,0.023999999999999987,0.0,180.4,63.6,39.056,1.096,7.5680000000000005,226.52799999999996,84.088,8.08
358,Illinois,2012.0,332.0,248.43478260869566,78.43478260869566,4.391304347826087,0.7391304347826086,0.0,0.0,174,63.08695652173913,40.65217391304348,4.739130434782608,2.652173913043478,253.6086956521739,70.73913043478261,0.2608695652173913,329.28000000000003,241.2309565217391,82.82295652173914,4.862260869565216,0.3398260869565216,0.023999999999999987,0.0,178.8,63.72139130434782,39.97043478260869,1.6358260869565213,5.890434782608695,227.82573913043478,89.09982608695651,4.828173913043479
359,Illinois,2013.0,331.8695652173913,235.08695652173913,81.17391304347827,13.695652173913043,1.826086956521739,0.08695652173913043,0.0,257,80.1304347826087,41.04347826086956,0.13043478260869565,5.217391304347826,272.5652173913044,53.34782608695652,0.6086956521739131,329.3499130434783,245.10434782608695,78.32173913043479,5.3293913043478245,0.5690434782608693,0.02539130434782607,0.0,189.6,64.82747826086957,39.67513043478261,1.5819130434782607,5.493913043478261,238.43478260869566,80.35339130434781,3.4859130434782606
360,Illinois,2014.0,320.04347826086956,258.17391304347825,60.30434782608695,1.5217391304347827,0.043478260869565216,0.0,0.0,151,56.91304347826087,38.91304347826087,0.21739130434782608,3.5217391304347827,257.5652173913044,57.78260869565217,0.9565217391304348,327.8546086956522,246.81113043478263,75.30260869565218,5.145739130434781,0.5697391304347824,0.02539130434782607,0.0,188.0,64.30608695652174,39.721739130434784,1.529391304347826,4.2622608695652175,246.1238260869565,73.51791304347825,2.421217391304348
361,Illinois,2015.0,312.04347826086956,247.34782608695653,63.0,1.6956521739130435,0.0,0.0,0.0,143,58.34782608695652,38.95652173913044,0.0,3.1739130434782608,241.34782608695653,65.6086956521739,1.9130434782608696,324.7193043478261,246.1926956521739,72.82260869565218,5.140869565217391,0.5457391304347825,0.017391304347826073,0.0,176.2,64.37565217391304,39.96104347826087,1.3773913043478259,3.79304347826087,250.62539130434783,66.89565217391302,2.027826086956522
362,Illinois,2016.0,315.9130434782609,253.82608695652175,60.95652173913044,1.0434782608695652,0.08695652173913043,0.0,0.0,183,56.91304347826087,39.52173913043478,0.0,3.130434782608696,228.8695652173913,82.82608695652173,1.0869565217391304,322.3739130434783,248.57391304347826,68.77391304347826,4.469565217391303,0.5391304347826085,0.017391304347826077,0.0,181.6,63.07826086956521,39.81739130434782,1.0173913043478258,3.5391304347826087,250.7913043478261,66.06086956521737,0.9652173913043478
363,Illinois,2017.0,319.69565217391306,260.7826086956522,55.47826086956522,3.347826086956522,0.08695652173913043,0.0,0.0,169,57.130434782608695,38.43478260869565,0.0,3.739130434782609,234.3913043478261,80.8695652173913,0.6956521739130435,319.9130434782609,251.04347826086956,64.18260869565218,4.26086956521739,0.4086956521739128,0.017391304347826077,0.0,180.6,61.88695652173912,39.37391304347826,0.06956521739130435,3.7565217391304353,246.9478260869565,68.08695652173911,1.0521739130434782
